"EU27";"HR";"Croatia";"LW";"Chlorophyll a";2021;"ug/L";9.1037037040000008;13.184695773;0.69166666700000001;36.628333333;4;2;0;1;2;9;9;44.31346;15.61287
"EU27";"HU";"Hungary";"LW";"Chlorophyll a";2021;"ug/L";;;;;0;0;0;0;0;0;0;47.16521;19.41207
"EU27";"IE";"Ireland";"LW";"Chlorophyll a";2021;"ug/L";5.2447120189999996;8.0959383890000005;1.0;99.333333332999999;194;143;93;69;23;522;194;53.17824;-8.14970
"Other";"IS";"Iceland";"LW";"Chlorophyll a";2021;"ug/L";;;;;0;0;0;0;0;0;0;64.98434;-18.58065
"EU27";"IT";"Italy";"LW";"Chlorophyll a";2021;"ug/L";6.6622981330000002;7.7606848240000001;0.40000000000000002;47.829999856999997;43;19;34;23;12;131;73;42.78773;12.07541
"Other";"LI";"Liechtenstein";"LW";"Chlorophyll a";2021;"ug/L";;;;;;;;;;0;0;47.14165;9.55298
"EU27";"LT";"Lithuania";"LW";"Chlorophyll a";2021;"ug/L";16.325796722;17.187026512999999;1.825;132.21250000000001;2;31;56;74;76;239;75;55.33697;23.90030
"EU27";"LU";"Luxembourg";"LW";"Chlorophyll a";2021;"ug/L";;;;;;;;;;0;0;49.77684;6.09238
"EU27";"LV";"Latvia";"LW";"Chlorophyll a";2021;"ug/L";15.567927127999999;25.46350151;2.6000000000000001;295.5;0;38;24;56;47;165;61;56.85395;24.92756
"Other";"ME";"Montenegro";"LW";"Chlorophyll a";2021;"ug/L";;;;;;;;;;0;0;42.78700;19.25183
"Other";"MK";"North Macedonia";"LW";"Chlorophyll a";2021;"ug/L";;;;;0;0;0;0;0;0;0;41.60052;21.70089
"EU27";"MT";"Malta";"LW";"Chlorophyll a";2021;"ug/L";;;;;0;0;0;0;0;0;0;35.92252;14.40006
"EU27";"NL";"Netherlands";"LW";"Chlorophyll a";2021;"ug/L";;;;;0;0;0;0;0;0;0;52.26791;5.58708
"Other";"NO";"Norway";"LW";"Chlorophyll a";2021;"ug/L";6.3403607419999997;9.8529946119999998;0.31;66.666666667000001;71;11;11;25;12;130;20;63.76699;11.41730
"EU27";"PL";"Poland";"LW";"Chlorophyll a";2021;"ug/L";31.866278790999999;35.627297796999997;2.3999999999999999;266.23250000000002;0;16;83;158;314;571;222;52.12428;19.40094
"EU27";"PT";"Portugal";"LW";"Chlorophyll a";2021;"ug/L";;;;;0;0;0;0;0;0;0;39.59659;-8.51537
"EU27";"RO";"Romania";"LW";"Chlorophyll a";2021;"ug/L";17.433201489000002;26.478622424000001;1.335;89.150000000000006;2;7;1;1;4;15;14;45.83920;24.98443
"Other";"RS";"Serbia";"LW";"Chlorophyll a";2021;"ug/L";9.8994444440000002;2.615753733;7.0250000000000004;12.140000000000001;0;0;1;2;0;3;3;44.23037;20.79419
"EU27";"SE";"Sweden";"LW";"Chlorophyll a";2021;"ug/L";5.6711090520000003;8.3682670439999995;0.5;56.174999999999997;39;33;15;12;7;106;96;62.77508;16.75792
"EU27";"SI";"Slovenia";"LW";"Chlorophyll a";2021;"ug/L";;;;;0;0;0;0;0;0;0;46.11962;14.82170
"EU27";"SK";"Slovakia";"LW";"Chlorophyll a";2021;"ug/L";;;;;0;0;0;0;0;0;0;48.70749;19.48486
"Other";"TR";"Turkey";"LW";"Chlorophyll a";2021;"ug/L";;;;;;;;;;0;0;39.06077;35.17338
"Other";"XK";"Kosovo";"LW";"Chlorophyll a";2021;"ug/L";;;;;;;;;;0;0;42.58162;20.88927
"Other";"AL";"Albania";"LW";"Chlorophyll a";2022;"ug/L";2.1899999999999999;1.4646159910000001;0.5;3.0899999999999999;1;2;0;0;0;3;3;41.13924;20.06398
"EU27";"AT";"Austria";"LW";"Chlorophyll a";2022;"ug/L";;;;;0;0;0;0;0;0;0;47.58705;14.14034
"Other";"BA";"Bosnia and Herzegovina";"LW";"Chlorophyll a";2022;"ug/L";;;;;;;;;;0;0;44.16793;17.78515
"EU27";"BE";"Belgium";"LW";"Chlorophyll a";2022;"ug/L";;;;;0;0;0;0;0;0;0;50.64113;4.66114
"EU27";"BG";"Bulgaria";"LW";"Chlorophyll a";2022;"ug/L";24.761299999999999;40.142213365000003;2.7000000000000002;173.0;0;8;7;2;8;25;0;42.75742;25.23559
"Other";"CH";"Switzerland";"LW";"Chlorophyll a";2022;"ug/L";;;;;0;0;0;0;0;0;0;46.80024;8.22940
"EU27";"CY";"Cyprus";"LW";"Chlorophyll a";2022;"ug/L";8.7599250000000008;6.3333581700000003;1.2481249999999999;23.859999999999999;2;1;8;6;3;20;12;35.05012;33.22604
"EU27";"CZ";"Czechia";"LW";"Chlorophyll a";2022;"ug/L";4.4833299999999996;;4.4833299999999996;4.4833299999999996;0;0;1;0;0;1;0;49.73909;15.33152
"EU27";"DE";"Germany";"LW";"Chlorophyll a";2022;"ug/L";15.627380276;18.421695785000001;1.0;52.125;2;5;3;1;5;16;12;51.11366;10.38755
"EU27";"DK";"Denmark";"LW";"Chlorophyll a";2022;"ug/L";45.162009277999999;78.171275925000003;5.8743835620000002;340.15068493199999;0;0;4;4;10;18;9;55.95897;10.05422
"EU27";"EE";"Estonia";"LW";"Chlorophyll a";2022;"ug/L";20.491456523;19.11047846;1.0;105.75;5;3;13;16;37;74;44;58.67113;25.54549
"EU27";"EL";"Greece";"LW";"Chlorophyll a";2022;"ug/L";;;;;0;0;0;0;0;0;0;39.04434;22.98465
"EU27";"ES";"Spain";"LW";"Chlorophyll a";2022;"ug/L";;;;;0;0;0;0;0;0;0;40.22789;-3.64622
"EU27";"FI";"Finland";"LW";"Chlorophyll a";2022;"ug/L";9.7840546629999992;11.912896249999999;1.0249999999999999;106.0;13;36;57;35;28;169;0;64.47559;26.22672
"EU27";"FR";"France";"LW";"Chlorophyll a";2022;"ug/L";;;;;0;0;0;0;0;0;0;48.70929;2.50339
"EU27";"HR";"Croatia";"LW";"Chlorophyll a";2022;"ug/L";7.9100000000000001;10.335461411000001;0.826333333;28.498000000000001;5;1;0;1;2;9;9;44.31346;15.61287
"EU27";"HU";"Hungary";"LW";"Chlorophyll a";2022;"ug/L";;;;;0;0;0;0;0;0;0;47.16521;19.41207
"EU27";"IE";"Ireland";"LW";"Chlorophyll a";2022;"ug/L";5.1672826479999996;8.2561228710000005;1.0;99.333333332999999;201;140;98;66;23;528;502;53.17824;-8.14970
